2;3;56;8;2017;2;16;5;3;4;2;0;1;0;0;0;0;1;8.707333553;53.186963852
2;4;51;7;2017;2;15;5;3;2;6;0;1;0;0;0;0;1;7.86275762;53.293104829
2;3;53;35;2017;3;7;6;3;8;1;0;1;0;0;0;1;2;9.830194299;53.286486191
2;3;59;34;2017;3;9;6;3;2;6;0;1;0;0;1;0;0;9.593900751;53.497823827
2;3;59;14;2017;3;9;6;3;2;6;0;1;0;0;0;0;0;9.345809654;53.591378179
2;3;59;14;2017;3;9;6;3;2;6;0;1;0;0;1;0;0;9.379059569;53.594289487
2;3;58;5;2017;3;13;6;3;2;6;0;1;0;0;0;0;0;9.692792768;52.675580851
2;3;58;5;2017;3;10;6;3;2;6;0;1;0;0;0;0;0;9.69046263;52.682151213
2;3;58;23;2017;3;8;6;3;9;1;0;1;0;0;0;2;2;9.919400158;52.912305732
2;3;58;19;2017;3;7;6;2;9;1;0;1;0;0;0;0;2;9.792896533;53.009804186
2;2;51;41;2017;2;6;5;3;2;2;0;1;0;0;0;1;1;8.823892186;52.926514464
2;3;57;21;2017;3;7;6;2;4;1;0;1;0;0;0;0;2;9.378771532;53.347554199
2;3;57;57;2017;3;5;6;3;5;3;0;1;0;0;0;2;0;9.28403985;53.284431375
2;3;57;8;2017;3;7;6;3;5;3;0;1;0;0;0;0;1;9.144148082;53.487726366
2;2;51;40;2017;2;8;5;3;4;2;0;1;0;0;1;0;1;8.839305229;52.680682477
2;4;1;0;2017;2;16;5;2;0;7;0;1;0;0;0;0;1;8.638111264;53.043376054
2;3;59;10;2017;2;19;5;3;5;3;1;1;0;0;0;2;1;9.704106411;53.477837989
2;3;59;10;2017;2;18;5;3;8;1;0;1;0;0;0;2;1;9.746261637;53.485230464
2;3;57;22;2017;3;11;6;3;2;2;0;1;0;0;0;0;0;9.23799441;53.073685074
2;3;59;25;2017;2;18;5;3;2;2;0;1;0;0;0;2;1;9.307052368;53.613490412
2;3;59;16;2017;2;11;5;1;8;7;0;1;0;0;0;0;1;9.173108846;53.572506832
2;3;57;37;2017;3;21;6;2;3;6;0;1;0;0;0;2;1;9.22364713;53.142440206
2;3;58;22;2017;2;15;5;2;4;2;1;1;0;0;0;0;1;9.597322702;52.862142186
2;3;58;21;2017;2;16;5;3;2;6;0;1;0;0;0;0;1;9.844813618;52.986851632
2;3;57;51;2017;2;16;5;3;2;6;0;1;0;0;0;0;1;9.578445134;52.984632566
2;3;57;39;2017;3;20;6;3;5;2;1;1;0;0;0;2;1;9.39774112;53.10668498
2;3;57;1;2017;2;17;5;3;8;1;0;0;0;1;0;0;1;9.270742867;53.065515992
2;3;60;4;2017;3;7;6;2;8;1;0;1;0;0;0;0;2;10.530891678;53.131131939
2;3;55;22;2017;2;10;5;3;2;6;0;1;0;0;0;0;1;10.426275992;53.269146037
2;3;60;3;2017;3;7;6;3;9;1;0;1;0;0;0;0;2;10.489310746;53.044960986
2;3;60;25;2017;3;6;6;2;9;1;0;1;0;0;0;0;2;10.497976372;52.952080334
2;3;60;25;2017;3;7;6;3;9;1;0;1;0;0;0;1;2;10.576228805;52.942948461
2;3;60;25;2017;3;6;6;3;9;1;0;1;0;0;0;0;2;10.503573166;52.990736099
2;2;41;2;2017;2;14;5;3;8;1;0;1;0;0;0;0;1;9.467113227;52.333201021
2;3;55;4;2017;3;18;6;3;6;4;0;1;1;0;0;2;0;10.385508803;53.294889203
2;2;41;5;2017;2;20;5;3;5;3;0;1;0;0;0;2;1;9.599888445;52.435142116
2;2;41;19;2017;2;19;5;3;7;7;1;0;0;0;0;2;1;9.72868923;52.540221059
2;2;41;10;2017;2;18;5;3;8;1;0;1;0;0;0;2;1;9.664423362;52.475406992
2;3;55;32;2017;3;13;6;3;5;3;0;1;0;0;1;0;0;10.528444018;53.289329476
2;3;51;4;2017;3;19;6;3;4;6;0;1;0;0;0;2;0;9.961436059;52.810817297
2;2;41;9;2017;2;23;5;3;9;1;0;1;0;0;0;2;1;9.83073856;52.298756467
2;2;41;11;2017;2;16;5;3;4;7;0;1;1;0;1;0;1;10.114257135;52.347278468
2;2;41;19;2017;2;9;5;2;5;3;0;1;0;0;0;0;1;9.728155523;52.57836107
2;2;41;1;2017;2;6;5;3;2;6;0;1;0;0;1;1;1;9.638179912;52.416336352
2;2;41;21;2017;2;8;5;3;2;6;0;1;0;0;0;0;1;9.444447435;52.368096033
2;1;59;19;2017;2;18;5;3;3;2;0;1;0;0;1;1;1;10.336589132;51.650753707
2;1;59;2;2017;2;7;5;3;9;7;0;1;0;0;0;2;1;10.212942023;51.774941055
2;2;57;13;2017;2;13;5;3;2;2;0;1;0;0;0;0;1;9.126418615;52.295961013
2;2;41;10;2017;3;10;6;3;5;3;0;1;0;0;0;0;0;9.733295188;52.482164625
2;2;52;2;2017;2;11;5;3;8;1;0;1;0;0;0;0;1;9.432129206;52.214630814
2;2;41;10;2017;3;15;6;3;2;2;0;1;0;0;0;0;0;9.734396505;52.474994362
2;2;52;6;2017;2;7;5;3;3;6;0;1;0;0;1;2;1;9.353261675;52.101448112
2;2;41;1;2017;3;13;6;3;5;3;1;1;0;0;0;0;0;9.858262137;52.387389251
2;2;41;1;2017;3;8;6;2;5;3;1;1;0;0;0;0;0;9.827064826;52.342897666
2;2;41;1;2017;3;7;6;3;5;3;0;1;0;0;1;0;1;9.632320748;52.41129154
2;2;41;19;2017;3;10;6;3;2;6;0;1;0;0;0;0;0;9.76442024;52.58448768
2;2;41;8;2017;3;7;6;3;3;1;0;1;0;0;0;0;1;9.874227156;52.424807009
2;2;57;6;2017;3;13;6;3;2;6;0;1;0;0;0;0;0;9.421230453;52.345742646
2;1;59;26;2017;3;6;6;2;4;1;0;1;0;0;1;1;2;10.149385256;51.696325422
2;1;59;26;2017;3;6;6;3;9;1;0;1;0;0;0;1;2;10.303291115;51.687036954
2;1;55;13;2017;3;13;6;3;5;3;0;1;0;0;0;0;0;9.871354414;51.804450389
2;1;59;1;2017;2;23;5;3;8;1;0;0;0;1;0;2;1;9.739497114;51.545804428
2;1;53;12;2017;3;16;6;3;3;6;0;1;0;0;1;0;0;10.128746366;51.88048168
2;1;59;7;2017;2;15;5;3;5;3;0;1;0;0;0;0;1;9.910971249;51.583660619
2;2;52;3;2017;3;13;6;3;5;3;0;1;0;0;0;0;0;9.232347235;51.986495454
2;1;59;17;2017;2;7;5;3;2;6;0;1;0;0;0;0;1;9.640705084;51.369891277
2;2;52;6;2017;3;23;6;3;5;2;0;1;0;0;0;2;0;9.355902186;52.107117195
2;1;59;16;2017;2;8;5;3;4;2;0;1;0;0;0;1;1;9.939715166;51.513973257
2;1;54;19;2017;2;13;5;2;4;6;0;1;0;0;0;0;1;10.964159318;52.158319916
2;1;58;37;2017;2;17;5;2;5;2;1;1;0;0;0;0;0;10.540087568;52.161639509
2;2;52;6;2017;3;7;6;3;0;1;0;0;0;1;0;0;1;9.380984306;52.152763793
2;1;57;9;2017;2;6;5;3;2;6;0;1;0;0;1;1;1;10.231910397;52.296082722
2;1;59;17;2017;3;8;6;3;2;6;0;1;0;0;0;0;1;9.755849188;51.396463213
2;1;2;0;2017;2;8;5;3;3;6;0;1;0;0;0;0;1;10.428083816;52.178568513
2;1;51;16;2017;2;10;5;3;2;6;0;1;0;0;0;0;1;10.532133913;52.386230256
2;1;59;16;2017;3;16;6;3;5;2;0;1;0;0;1;0;0;9.933816302;51.538355026
2;4;59;24;2017;2;14;4;3;9;1;0;1;0;0;0;0;1;8.453575423;52.198745755
2;1;59;16;2017;3;14;6;3;2;6;0;1;0;0;0;0;0;9.888440813;51.555182898
2;4;59;33;2017;2;8;4;3;6;6;0;1;1;0;0;0;1;7.972287811;52.345668113
2;1;54;10;2017;3;6;6;3;9;1;0;0;0;0;1;0;2;11.045355793;52.248671311
2;4;57;14;2017;2;8;4;3;9;1;0;1;0;0;1;0;1;7.553379084;53.300179116
2;1;58;11;2017;3;7;6;3;0;1;0;0;0;1;0;0;1;10.263673486;52.080696406
2;4;57;18;2017;2;7;4;3;8;1;0;1;0;0;0;2;1;7.531187109;53.201377088
2;1;53;17;2017;3;9;6;3;4;2;0;1;0;0;0;0;0;10.424662167;51.934542122
2;1;51;7;2017;3;6;6;3;9;1;0;0;0;0;1;2;2;10.576573441;52.6873841
2;1;51;36;2017;3;7;6;3;8;1;0;1;0;0;0;0;2;10.545826393;52.620769518
2;1;51;16;2017;3;7;6;2;8;1;0;1;0;0;0;0;2;10.50895127;52.375845982
2;1;51;25;2017;3;20;6;2;5;2;0;1;0;0;0;1;0;10.628038597;52.564902346
2;1;51;9;2017;3;9;6;3;4;2;1;1;0;0;0;0;1;10.498383316;52.452809623
2;1;1;0;2017;3;14;6;3;2;6;0;1;0;0;1;0;0;10.5079918;52.316576876
2;4;4;0;2017;3;15;5;3;2;6;0;1;0;0;1;0;1;8.036536516;52.281057424
2;4;56;16;2017;2;13;4;3;5;3;0;0;0;0;1;0;1;7.281034707;52.27122204
2;4;54;19;2017;2;6;4;3;5;3;0;1;0;0;0;2;1;7.478319237;52.659011673
2;4;52;3;2017;2;13;4;2;6;4;0;1;1;0;0;0;0;7.316025272;53.598294975
2;4;52;25;2017;2;7;4;2;5;3;0;1;0;1;0;1;1;7.72996586;53.421854147
2;4;52;23;2017;2;7;4;2;4;6;0;1;0;0;1;1;1;7.358561181;53.496457432
2;4;60;8;2017;2;16;4;3;4;6;0;1;0;0;1;0;1;8.189013196;52.603822236
2;4;60;10;2017;2;6;4;3;5;3;1;1;0;0;0;2;1;8.31453403;52.838766446
2;4;53;9;2017;2;16;4;3;8;1;0;1;0;0;0;1;1;7.949344985;52.781155866
2;4;57;20;2017;3;5;5;3;8;7;0;1;0;0;0;2;1;7.768256898;53.264154966
2;4;53;5;2017;2;12;4;3;4;2;0;1;0;0;0;0;1;8.15217882;52.832980798
2;4;56;15;2017;3;16;5;2;8;1;0;1;0;0;0;0;1;7.035807713;52.418119653
2;4;55;26;2017;2;7;4;3;4;6;0;1;0;0;0;1;1;8.167383927;53.390820525
2;4;54;41;2017;3;0;5;3;9;1;0;1;0;0;0;2;1;7.436954437;53.079579548
2;4;53;13;2017;3;17;5;3;2;6;0;1;0;0;0;1;1;7.729315394;53.114755715
2;4;60;9;2017;3;16;5;3;2;6;0;1;0;0;0;0;1;8.260075883;52.782528463
2;3;61;8;2017;2;8;4;3;0;5;1;1;0;0;0;0;1;9.147270768;53.13161288
2;3;61;12;2017;2;22;4;2;5;3;1;1;0;0;0;2;0;9.232201857;52.91970481
2;4;60;9;2017;3;15;5;2;4;6;0;1;0;0;0;0;1;8.286493864;52.771677035
2;4;53;4;2017;3;18;5;3;8;1;0;1;0;0;0;2;1;8.006537048;52.847285913
2;4;53;5;2017;3;7;5;3;4;6;1;0;0;0;0;1;1;8.154466542;52.833477308
2;3;56;7;2017;3;14;5;2;4;2;0;1;0;0;0;0;0;8.773209019;53.230384689
2;3;56;7;2017;3;13;5;3;5;3;1;1;0;0;0;0;0;8.713137779;53.229230369
2;4;51;2;2017;3;9;5;3;8;1;0;1;0;0;0;0;1;8.102973849;53.190669148
2;4;3;0;2017;3;7;5;3;2;6;0;1;0;0;0;0;1;8.27840675;53.136883372
2;4;3;0;2017;3;15;5;3;2;6;0;1;0;0;0;0;1;8.193784041;53.151154437
2;3;61;12;2017;2;19;4;3;9;7;0;1;0;0;0;2;1;9.278035825;52.932334818
2;4;3;0;2017;3;16;5;3;5;3;1;1;0;0;0;0;1;8.244836298;53.154915109
2;4;3;0;2017;2;10;4;3;5;3;0;1;0;1;0;0;1;8.193836208;53.143123061
2;2;51;47;2017;3;7;5;3;5;3;1;1;0;0;0;0;1;8.82949689;52.985774498
2;4;61;4;2017;2;7;4;2;4;7;0;1;0;0;0;0;1;8.443369889;53.20464678
2;4;61;7;2017;3;7;5;3;2;2;0;1;0;0;1;1;1;8.434222235;53.486104524
2;3;52;50;2017;3;7;5;3;5;3;0;1;0;0;0;1;1;8.724786631;53.517301216
2;3;59;10;2017;3;13;5;3;5;3;0;1;0;0;0;0;0;9.678304329;53.462439571
2;3;59;10;2017;3;18;5;3;5;3;1;1;0;0;0;2;1;9.659003331;53.499794043
2;3;59;38;2017;3;15;5;3;2;6;0;1;0;0;1;0;0;9.489442767;53.582487494
2;3;58;22;2017;3;17;5;2;2;6;0;1;0;1;0;1;1;9.60038508;52.863289143
2;3;57;41;2017;3;16;5;3;5;3;0;1;0;0;0;0;1;9.482617302;53.168678009
2;3;51;5;2017;3;16;5;3;5;3;0;1;0;0;0;0;0;10.213752246;52.535352964
2;4;1;0;2017;2;18;4;3;5;2;1;1;0;0;0;2;0;8.60070794;53.049306733
2;3;51;6;2017;3;15;5;3;2;6;0;1;0;0;0;0;1;10.059763287;52.620456072
2;3;52;32;2017;2;17;4;3;0;7;0;1;0;0;0;0;0;8.666476328;53.476764613
2;2;41;1;2017;3;10;5;3;2;6;0;1;0;0;0;0;1;9.696791663;52.380034331
2;2;41;1;2017;3;20;5;3;2;6;0;1;0;0;0;2;1;9.696431151;52.379959374
2;3;53;31;2017;2;18;4;2;2;6;0;1;0;0;1;2;0;10.003019326;53.384922729
2;3;53;31;2017;2;7;4;2;6;4;0;1;1;0;0;2;1;9.99198004;53.409849751
2;3;59;10;2017;2;6;4;3;4;6;1;0;0;1;0;2;1;9.643086405;53.478022118
2;3;59;38;2017;2;16;4;3;5;3;1;1;0;0;0;0;0;9.482375864;53.651866201
2;3;58;2;2017;2;19;4;3;5;3;1;1;0;0;0;2;0;9.998078756;53.089033353
2;2;41;1;2017;3;19;5;3;0;7;1;0;0;0;0;2;1;9.712366898;52.403924367
2;2;41;1;2017;2;16;4;3;6;4;0;1;1;0;0;0;1;9.664191555;52.384365363
2;2;41;1;2017;2;22;4;3;3;6;0;1;0;0;0;2;1;9.750006013;52.360782485
2;2;41;21;2017;3;10;5;3;5;3;1;1;0;0;0;0;1;9.439659477;52.417975373
2;2;41;1;2017;2;15;4;3;6;4;0;1;1;0;0;0;1;9.762921942;52.344655373
2;2;41;13;2017;3;7;5;3;1;7;0;1;0;0;1;0;1;9.793599497;52.274962562
2;2;41;7;2017;2;17;4;3;2;7;0;1;0;0;0;1;1;9.716926978;52.287225949
2;2;41;15;2017;3;14;5;3;2;2;0;1;0;0;0;0;1;9.646489581;52.399279694
2;2;41;6;2017;2;13;4;2;0;1;0;0;0;1;0;0;1;9.605998265;52.314418239
2;2;41;3;2017;3;15;5;3;4;6;0;1;0;0;0;0;1;10.048310618;52.464304616
2;2;41;13;2017;3;16;5;2;6;4;0;1;1;0;0;0;1;9.779611434;52.195387548
2;2;41;19;2017;3;15;5;2;5;2;1;1;0;0;0;0;1;9.752056246;52.528213198
2;2;41;2;2017;3;22;5;2;9;1;0;1;0;0;0;2;1;9.416584392;52.331891287
2;2;41;1;2017;3;5;5;3;5;2;0;1;0;0;0;2;1;9.781724913;52.424856977
2;2;41;11;2017;2;16;4;3;8;1;0;1;0;0;0;0;1;9.978902165;52.37503431
2;2;56;25;2017;3;14;5;2;5;3;1;1;0;0;0;0;1;9.138327965;52.454166422
2;2;41;21;2017;2;15;4;3;8;1;0;1;0;0;0;0;1;9.466269262;52.454266992
2;2;54;43;2017;2;7;4;3;8;7;0;0;0;1;0;0;1;9.753873794;52.055003972
2;2;54;5;2017;2;18;4;3;4;6;0;1;0;0;0;2;1;10.077036238;52.104214996
2;2;54;29;2017;2;7;4;1;8;7;0;1;0;0;0;1;1;10.11399194;52.169800708
2;2;54;21;2017;2;16;4;3;2;6;0;1;0;0;0;1;1;9.966885923;52.13782833
2;2;54;21;2017;2;10;4;3;2;6;0;1;0;0;0;0;1;9.972401114;52.156377021
2;2;56;4;2017;3;23;5;3;8;1;0;1;0;0;0;2;1;8.747263045;52.464511708
2;2;57;35;2017;3;20;5;3;5;2;0;1;0;0;0;2;1;9.192308112;52.310984311
2;2;56;29;2017;3;10;5;3;9;1;0;1;0;0;0;0;1;9.415682122;52.652008395
2;2;54;14;2017;3;6;5;1;4;6;0;1;0;0;1;1;1;9.738568996;52.160563439
2;2;54;21;2017;3;14;5;3;5;2;0;1;0;0;0;0;1;9.966997821;52.183446511
2;2;52;8;2017;3;22;5;3;8;7;0;1;0;0;0;2;1;9.644091795;52.000437195
2;2;52;6;2017;3;18;5;3;8;1;0;1;0;0;0;1;1;9.297706111;52.12081468
2;2;55;8;2017;2;13;4;3;6;4;0;1;1;0;0;0;1;9.802879192;51.940987395
2;1;59;16;2017;3;8;5;3;4;1;0;1;0;0;0;0;1;9.97218836;51.547187403
2;2;52;6;2017;2;14;4;3;2;2;0;1;0;0;0;0;1;9.351836455;52.090184138
2;1;54;4;2017;3;22;5;3;8;1;0;1;0;0;0;2;1;10.902336805;52.420765691
2;2;52;5;2017;2;7;4;3;8;1;0;0;0;1;0;1;1;9.358084854;52.059825895
2;1;58;30;2017;3;9;5;3;5;3;0;1;0;0;0;0;1;10.614076418;52.202577573
2;1;59;13;2017;2;11;4;2;9;1;0;1;0;0;0;0;1;9.930960063;51.40971052
2;1;59;16;2017;2;13;4;3;5;3;0;1;0;0;0;0;1;9.939730402;51.514160262
2;1;54;4;2017;2;12;4;3;4;6;0;1;0;0;0;0;1;10.891241652;52.426231287
2;1;57;6;2017;2;16;4;3;2;6;0;1;0;0;0;1;1;10.178179052;52.343586198
2;1;58;37;2017;3;9;5;2;5;3;0;1;0;0;0;0;1;10.493821649;52.152425925
2;1;57;6;2017;2;14;4;3;5;3;1;1;0;0;0;0;1;10.211498782;52.3255122
2;1;2;0;2017;2;13;4;3;5;3;0;1;0;0;0;0;1;10.327822958;52.145362005
2;1;57;6;2017;3;10;5;2;8;1;0;0;0;0;1;0;1;10.292695196;52.283387701
2;1;51;24;2017;2;13;4;2;8;1;0;0;0;0;1;0;0;10.823516517;52.484008119
2;1;51;16;2017;3;13;5;2;6;4;0;1;1;0;0;0;1;10.538624663;52.380577523
2;4;59;24;2017;3;8;4;3;2;2;0;1;0;0;1;0;1;8.280654886;52.211378021
2;1;51;18;2017;2;16;4;3;5;3;0;1;0;0;0;0;1;10.369555148;52.512309019
2;4;4;0;2017;3;16;4;3;5;3;0;1;0;0;0;0;0;7.946971527;52.303488801
2;1;1;0;2017;2;16;4;3;8;1;0;1;0;0;0;0;1;10.490387348;52.283476003
2;4;57;14;2017;3;20;4;3;4;2;0;1;0;0;0;2;0;7.489518112;53.333291678
2;4;54;27;2017;3;7;4;3;0;7;0;1;0;0;1;0;1;7.61700098;52.808409552
2;4;54;41;2017;3;11;4;3;2;2;0;1;0;0;0;0;0;7.465382827;53.043176403
2;4;54;51;2017;3;13;4;3;2;2;0;1;0;0;0;0;0;7.486126837;53.016011981
2;4;56;1;2017;3;16;4;3;5;3;0;1;0;0;0;0;0;7.100405521;52.29612764
2;1;58;14;2017;2;16;4;3;9;1;0;1;0;0;0;1;1;10.500577648;52.071929493
2;4;56;15;2017;3;17;4;3;0;7;0;0;0;1;0;0;1;7.078065578;52.440558838
2;1;54;14;2017;2;11;4;1;9;6;0;0;0;0;1;0;1;10.65029306;52.309702434
2;4;54;19;2017;3;15;4;2;8;6;0;1;0;0;0;0;1;7.367350022;52.660135573
2;1;57;8;2017;2;0;4;3;3;6;0;1;0;0;1;2;0;10.349704476;52.340042559
2;4;59;24;2017;2;19;3;3;2;2;0;1;0;1;0;2;0;8.413991627;52.212800952
2;4;59;10;2017;3;11;2;3;2;6;0;1;0;0;1;0;0;7.937088005;52.556554437
2;4;4;0;2017;3;16;2;3;5;3;1;1;0;0;0;0;0;8.038384569;52.287264244
2;4;4;0;2017;3;7;2;3;2;6;0;1;0;0;0;0;0;7.990438739;52.295954511
2;4;57;22;2017;3;12;2;3;2;6;0;1;0;0;0;0;0;7.459441533;53.15997707
2;4;54;51;2017;3;20;2;2;9;7;0;1;0;0;0;2;0;7.48537137;53.016976645
2;4;56;15;2017;3;19;2;3;5;3;0;1;0;1;0;2;0;7.067158552;52.396579899
2;4;52;7;2017;3;11;2;2;5;3;0;1;0;0;0;0;0;7.341969104;53.578316758
2;4;52;23;2017;3;13;2;2;5;3;0;1;0;0;0;0;0;7.269324364;53.449515756
2;4;53;7;2017;3;6;2;3;3;6;0;1;0;0;1;1;0;7.939977303;52.943519667
2;4;53;6;2017;3;17;2;3;2;6;0;1;0;0;0;0;0;7.93481398;52.702347988
2;4;53;3;2017;3;6;2;2;9;1;0;1;0;0;1;0;0;8.07553338;52.792870684
2;4;55;26;2017;3;15;2;3;5;3;1;0;0;0;1;0;0;8.111043428;53.408852673
2;3;56;9;2017;3;9;2;3;2;6;0;1;0;0;1;0;0;8.589222661;53.219452639
2;3;61;12;2017;3;18;2;2;2;6;0;1;0;0;0;0;0;9.229141813;52.926060382
2;4;51;5;2017;3;15;2;2;5;3;0;1;0;0;1;0;0;8.176487773;53.24206575
